,corp_code,corp_name,stock_code,modify_date
2009,00136448,신신제약,002800,20210326
2010,00203847,국일신동,060480,20210326
2011,00117498,디피씨,026890,20210326
2012,00133618,세기상사,002420,20210326
2013,00236863,희림,037440,20210326
2014,00139764,에넥스,011090,20210326
2015,00269612,파워로직스,047310,20210326
2016,00146861,자화전자,033240,20210326
2017,00148522,퍼스텍,010820,20210326
2018,00493501,씨디네트웍스,073710,20210302
2019,00101628,경방,000050,20210225
2020,00203582,한솔홈데코,025750,20210408
2021,00384717,넥스트BT,065170,20210326
2022,00455875,와토스코리아,079000,20210326
2023,00527464,에이치시티,072990,20210326
2024,00896285,삼양사,145990,20210326
2025,00628860,네오위즈,095660,20210326
2026,01413371,단디바이오,343090,20210326
2027,01025644,강스템바이오텍,217730,20210326
2028,01228515,지엔원에너지,270520,20210326
2029,01179608,포인트엔지니어링,256630,20210225
2030,01108099,현대코퍼레이션홀딩스,227840,20210426
2031,00118965,티에이치엔,019180,20210302
2032,01010110,더블유게임즈,192080,20210407
2033,01011438,에이치엘사이언스,239610,20210315
2034,00491415,인포바인,115310,20210318
2035,01412725,두산퓨얼셀,336260,20210330
2036,01109955,링크제니시스,219420,20210302
2037,00412597,현대홈쇼핑,057050,20210315
2038,00159254,한국전자홀딩스,006200,20210226
2039,00154718,비츠로셀,082920,20210226
2040,00323868,웹케시,053580,20210224
2041,00148470,제일전기공업,199820,20210225
2042,00972293,파멥신,208340,20210223
2043,00181299,상아프론테크,089980,20210223
2044,00788773,씨젠,096530,20210223
2045,00115065,동남합성,023450,20210223
2046,01014055,에스트래픽,234300,20210224
2047,00521433,엔지브이아이,093510,20210224
2048,00551920,네오팜,092730,20210224
2049,00390514,이루온,065440,20210226
2050,01274310,이오플로우,294090,20210226
2051,01199189,이랜시스,264850,20210224
2052,00226866,인탑스,049070,20210226
2053,00535676,테크윙,089030,20210223
2054,00357607,케이피티유,054410,20210223
2055,01335930,티움바이오,321550,20210223
2056,00480783,상신이디피,091580,20210226
2057,00166573,환인제약,016580,20210223
2058,00137207,유니켐,011330,20210223
2059,01183407,이십일스토어,270020,20210223
2060,00366942,미코,059090,20210226
2061,00103662,광명전기,017040,20210224
2062,00407814,크리스탈지노믹스,083790,20210226
2063,00650629,SBS미디어홀딩스,101060,20210223
2064,01070857,켐온,217600,20210223
2065,01108248,지노믹트리,228760,20210223
2066,00101336,경남에너지,008020,20210223
2067,00161046,한독,002390,20210225
2068,00130091,샘표,007540,20210226
2069,01259232,노바텍,285490,20210226
2070,01394669,대신밸런스제7호스팩,332290,20210226
2071,00125530,SPC삼립,005610,20210226
2072,00121932,미원상사,002840,20210223
2073,00128227,삼정펄프,009770,20210224
2074,00604426,인터로조,119610,20210226
2075,00897752,천보,278280,20210223
2076,01167056,샘표식품,248170,20210226
2077,00107303,피엔에스커튼월,033220,20210226
2078,01344336,신테카바이오,226330,20210226
2079,00684714,풍산,103140,20210226
2080,00302582,캐스텍코리아,071850,20210225
2081,00109781,대림제지,017650,20210226
2082,00145464,이구산업,025820,20210226
2083,00141282,에이치디씨영창,001890,20210226
2084,01042979,휴마시스,205470,20210226
2085,00115472,미주제강,002670,20210223
2086,00115384,동방아그로,007590,20210223
2087,00450931,우양에이치씨,101970,20210223
2088,00163716,한창,005110,20210226
2089,00765851,위더스제약,330350,20210226
2090,00181943,에스제이엠홀딩스,025530,20210226
2091,01146822,아이퀘스트,262840,20210223
2092,00659815,금오하이텍,165270,20210223
2093,01020843,엔에스,217820,20210223
2094,00133089,성원,015200,20210223
2095,01325429,네온테크,306620,20210223
2096,00384762,파커스,065690,20210223
2097,00341916,오스템임플란트,048260,20210223
2098,01222432,에스제이그룹,306040,20210223
2099,01234297,미원에스씨,268280,20210223
2100,00474588,한중엔시에스,107640,20210226
2101,00183215,케이디지엠텍,032290,20210226
2102,00990262,피노텍,150440,20210226
2103,00964595,엔바이오니아,317870,20210226
2104,01058101,라파스,214260,20210226
2105,00190756,와이엔텍,067900,20210226
2106,01099861,에이텍티앤,224110,20210223
2107,00776820,영원무역,111770,20210223
2108,00892526,디케이앤디,263020,20210223
2109,01255652,레이크머티리얼즈,281740,20210223
2110,00111999,대원제약,003220,20210223
2111,00608440,티앤엘,340570,20210226
2112,00362159,웰크론,065950,20210226
2113,00577016,수산아이앤티,050960,20210226
2114,00375931,인선이엔티,060150,20210225
2115,00591441,어보브반도체,102120,20210226
2116,00398668,휴비츠,065510,20210226
2117,00606664,케이엔더블유,105330,20210226
2118,01071944,미래생명자원,218150,20210226
2119,00765462,씨에스베어링,297090,20210226
2120,00156488,휴스틸,005010,20210226
2121,00605522,소룩스,290690,20210223
2122,00571298,덕우전자,263600,20210223
2123,00154329,태평양물산,007980,20210223
2124,00540571,엘디티,096870,20210223
2125,00407036,선바이오,067370,20210223
2126,00466428,아미노로직스,074430,20210223
2127,00441447,케이씨티,089150,20210223
2128,00112651,대창,012800,20210226
2129,00352000,하우리,049130,20210226
2130,00578325,럭스피아,092590,20210226
2131,00838962,알서포트,131370,20210226
2132,01256864,에이비엘바이오,298380,20210226
2133,00301112,삼화네트웍스,046390,20210226
2134,00610083,비아트론,141000,20210226
2135,00536286,윈팩,097800,20210223
2136,00117337,동양,001520,20210223
2137,00130879,서울식품공업,004410,20210223
2138,00413417,우리손에프앤지,073560,20210226
2139,01016479,오로스테크놀로지,322310,20210224
2140,00141149,영진약품,003520,20210223
2141,01267684,쿠쿠홈시스,284740,20210223
2142,00159874,한국컴퓨터지주,009760,20210223
2143,01210190,모비릭스,348030,20210223
2144,00105280,현대그린푸드,005440,20210223
2145,00446479,신비앤텍,070480,20210226
2146,01195828,대원모방,311840,20210226
2147,00184667,유진기업,023410,20210226
2148,01190124,미디어젠,279600,20210226
2149,00326731,바이오니아,064550,20210226
2150,00231105,동성화인텍,033500,20210226
2151,00556712,힘스,238490,20210223
2152,00104388,국도화학,007690,20210223
2153,00162416,한양증권,001750,20210223
2154,01214248,뉴트리,270870,20210226
2155,01085187,씨알푸드,236030,20210226
2156,00905316,하이골드3호,153360,20210226
2157,00123648,심팩인더스트리,005350,20210226
2158,01238169,오리온,271560,20210226
2159,00945457,아이진,185490,20210226
2160,00125488,삼륭물산,014970,20210226
2161,00162832,한일단조,024740,20210226
2162,01408999,유안타제5호스팩,336060,20210223
2163,01504804,유안타제7호스팩,367460,20210223
2164,00595182,아톤,158430,20210223
2165,00148920,조광페인트,004910,20210223
2166,00327819,선익시스템,171090,20210223
2167,01203376,유비쿼스,264450,20210223
2168,00489243,동아엘텍,088130,20210223
2169,00681373,디지캡,197140,20210226
2170,00631837,안트로젠,065660,20210226
2171,00526872,이수앱지스,086890,20210226
2172,01099667,에스디생명공학,217480,20210226
2173,01117918,셀젠텍,258250,20210226
2174,00815369,에스제이엠,123700,20210226
2175,00485177,일진파워,094820,20210224
2176,00371485,켐트로닉스,089010,20210224
2177,00363246,우원개발,046940,20210225
2178,01450105,미래에셋대우스팩 5호,353490,20210223
2179,00867098,티로보틱스,117730,20210223
2180,00105156,극동유화,014530,20210223
2181,00291231,우전,052270,20210223
2182,00126788,삼아제약,009300,20210512
2183,00382199,신한지주,055550,20210512
2184,01027794,브이원텍,251630,20211119
2185,00124276,부스타,008470,20211122
2186,01009789,코스맥스,192820,20211122
2187,00123967,부산도시가스,015350,20210601
2188,00101257,경남기업,000800,20210601
2189,00238977,에스엠화진,134780,20210602
2190,00956930,동아에스티,170900,20210906
2191,00191287,대동금속,020400,20211119
2192,00185505,제일바이오,052670,20211119
2193,00652423,인바이오젠,101140,20211122
2194,00144650,유신,054930,20211125
2195,00186799,태웅,044490,20211125
2196,00356802,큐렉소,060280,20211125
2197,00210856,코아스,071950,20211126
2198,00787057,휴맥스,115160,20210907
2199,00578538,티피씨글로벌,130740,20210510
2200,00168401,금비,008870,20210914
2201,01182444,셀리버리,268600,20211119
2202,01244601,카카오페이,377300,20211119
2203,00117629,동양철관,008970,20211119
2204,01535150,SK리츠,395400,20211123
2205,00484682,엘오티베큠,083310,20211123
2206,00492894,젬백스,082270,20211124
2207,00173351,삼진,032750,20211125
2208,00304915,코리아에셋투자증권,190650,20210831
2209,00361266,COWON,056000,20210831
2210,00134316,세원정공,021820,20210602
2211,00576789,디젠스,113810,20210609
2212,00264255,바텍,043150,20210909
2213,00410915,서울옥션,063170,20211126
2214,00392691,젬백스링크,064800,20211126
2215,00867849,오파스넷,173130,20211126
2216,00104999,윌비스,008600,20211126
2217,00178851,동양에스텍,060380,20211126
2218,01089855,맘스터치,220630,20211126
2219,00923792,내츄럴엔도텍,168330,20211126
2220,00133812,세방,004360,20211129
2221,00479787,인텍플러스,064290,20211129
2222,00136776,제이준코스메틱,025620,20211129
2223,00563837,제로투세븐,159580,20211129
2224,00587466,KPX홀딩스,092230,20210526
2225,01309388,티라유텍,322180,20210916
2226,01091382,마이더스AI,222810,20211122
2227,00180795,인팩,023810,20210712
2228,01275665,리메드,302550,20210712
2229,00152783,코메론,049430,20211109
2230,00129411,삼환기업,000360,20211109
2231,00423690,삼성출판사,068290,20210831
2232,01113949,퓨전,195440,20210610
2233,00173591,세원물산,024830,20210914
2234,00200910,아이즈비전,031310,20210914
2235,00206039,경남스틸,039240,20210914
2236,00207375,대한뉴팜,054670,20210914
2237,00259590,바른손이앤에이,035620,20210914
2238,00425351,멀티캠퍼스,067280,20210914
2239,00911229,라온테크,232680,20210914
2240,01047840,미스터블루,207760,20210914
2241,01071041,천랩,311690,20210914
2242,00209443,우리금융캐피탈,033660,20210827
2243,01428203,케이씨씨글라스,344820,20211001
2244,01505450,DB금융스팩8호,367340,20211006
2245,01406618,비올,335890,20210624
2246,00937324,한국타이어앤테크놀로지,161390,20210624
2247,00276083,스카이문스테크놀로지,033790,20210629
2248,01067242,티씨엠생명과학,228180,20210714
2249,00415327,중앙백신,072020,20210721
2250,00200275,YTN,040300,20210923
2251,00245694,남화산업,111710,20210923
2252,00317104,라이온켐텍,171120,20210923
2253,00359395,헬릭스미스,084990,20210923
2254,01336391,엔에이치기업인수목적13호,310840,20210923
2255,00569646,영우디에스피,143540,20211125
2256,01267958,프로테옴텍,303360,20211125
2257,00608802,텔콘RF제약,200230,20211125
2258,01031229,지티지웰니스,219750,20211125
2259,00172228,엔케이,085310,20211125
2260,00124090,한국특강,007280,20211125
2261,01475609,디앤디플랫폼리츠,377190,20211125
2262,00422895,세이브존I&C,067830,20211125
2263,00165343,혜인,003010,20210430
2264,00117382,디와이홀딩스,004510,20210527
2265,00490090,이지케어텍,099750,20210528
2266,00318662,CNT85,056730,20210709
2267,00134510,세종공업,033530,20211129
2268,01345724,타임기술,318660,20211129
2269,00823429,한국화장품,123690,20211129
2270,00695969,동운아나텍,094170,20211129
2271,00117212,두산,000150,20210702
2272,00124805,푸른저축은행,007330,20210927
2273,00201131,아즈텍WB,032080,20210927
2274,00208134,KNN,058400,20210927
2275,00243067,부방,014470,20210927
2276,00267906,베뉴지,019010,20210927
2277,00370006,iMBC,052220,20210927
2278,00442455,코스나인,082660,20210927
2279,00493185,제이스텍,090470,20210927
2280,01047415,정다운,208140,20210927
2281,00636656,바이오플러스,099430,20210927
2282,00356361,LG화학,051910,20211125
2283,01440153,IBKS제14호스팩,351320,20211126
2284,00120526,롯데쇼핑,023530,20211126
2285,00501970,코드네이처,078940,20211126
2286,00132211,SUN&L,002820,20211126
2287,00250997,대정화금,120240,20211126
2288,01011872,엔에스엠,238170,20210609
2289,00175650,케이씨더블류,068060,20210709
2290,00428729,대호에이엘,069460,20210709
2291,00187415,코미팜,041960,20210709
2292,00165060,하이록코리아,013030,20210709
2293,01089350,켐트로스,220260,20210709
2294,00141608,오리엔탈정공,014940,20210929
2295,00216647,원익홀딩스,030530,20210929
2296,00543204,아이오케이,078860,20210929
2297,00560849,에스앤디,260970,20210929
2298,01267550,나라소프트,288490,20210714
2299,00190321,케이티,030200,20210510
2300,00225742,KT서브마린,060370,20210510
2301,00426068,아이에스이커머스,069920,20210722
2302,00753643,컨버즈,109070,20210723
2303,00134176,세우글로벌,013000,20210723
2304,00197759,미래산업,025560,20210430
2305,00828761,레이,228670,20210719
2306,00756163,볼빅,206950,20210720
2307,00241236,씨엘인터내셔널,037340,20210720
2308,00143226,엠투엔,033310,20211014
2309,01436479,토마토시스템,393210,20211014
2310,00130684,서울도시가스,017390,20210528
2311,00362292,씨티씨바이오,060590,20211029
2312,00344287,현대두산인프라코어,042670,20211029
2313,00683007,엑스큐어,070300,20211029
2314,01412938,베른,322190,20211029
2315,01338724,SNK,950180,20211029
2316,01364297,코퍼스코리아,322780,20211029
2317,00958327,지앤비에스엔지니어링,382800,20211029
2318,01210066,리파인,377450,20211029
2319,00260958,케이티알파,036030,20210714
2320,00159218,한전KPS,051600,20210728
2321,00147860,지코,010580,20210930
2322,00818472,이큐셀,160600,20210930
2323,00674498,골프존뉴딘홀딩스,121440,20210716
2324,00942131,앤디포스,238090,20210614
2325,00786331,에스앤씨엔진그룹리미티드,900080,20210614
2326,00896753,스킨앤스킨,159910,20210723
2327,00161462,에이티넘인베스트,021080,20210723
2328,00673976,지스마트글로벌,114570,20210811
2329,00439965,나노신소재,121600,20211018
2330,01062177,제놀루션,225220,20211019
2331,01250374,에스에스알,275630,20211019
2332,00397058,엠게임,058630,20210531
2333,00560982,바이오솔루션,086820,20210531
2334,01186671,바이오시네틱스,281310,20210510
2335,00256715,국순당,043650,20210510
2336,00148276,제일기획,030000,20210510
2337,00126371,삼성전기,009150,20210510
2338,01366000,신영스팩5호,323280,20210728
2339,00129420,까뮤이앤씨,013700,20210728
2340,00659976,영화테크,265560,20210729
2341,00359474,제이웨이,058420,20210730
2342,00540605,이월드,084680,20210930
2343,01344202,뷰노,338220,20210930
2344,01442115,소마젠,950200,20210930
2345,00689418,지유온,111820,20210930
2346,01109690,도부마스크,227420,20210625
2347,00110750,리더스 기술투자,019570,20210628
2348,00615723,폴라리스웍스,123010,20210705
2349,01105621,엔투텍,227950,20210614
2350,00479705,EMW,079190,20210615
2351,00136341,신성통상,005390,20210615
2352,00136226,신성델타테크,065350,20210816
2353,01416642,다보링크,340360,20211021
2354,00223434,에프에스티,036810,20211021
2355,00252135,주성엔지니어링,036930,20211026
2356,00334615,콜마파마,038710,20211026
2357,01022902,애드바이오텍,179530,20210601
2358,00426086,휴켐스,069260,20210601
2359,00632793,전진바이오팜,110020,20210601
2360,00126201,삼성공조,006660,20210601
2361,00366137,KG ETS,151860,20210602
2362,00791209,우리들휴브레인,118000,20211115
2363,00141307,영풍,000670,20211115
2364,00888347,휴젤,145020,20210721
2365,00148984,조선내화,000480,20210510
2366,00414850,효성 ITX,094280,20210510
2367,00122737,팬오션,028670,20210510
2368,00159005,생고뱅코리아홀딩스,002000,20210510
2369,00307189,에스케이씨솔믹스,057500,20210730
2370,00120076,LX인터내셔널,001120,20210709
2371,00759513,LX하우시스,108670,20210709
2372,00146719,일화모직공업,001590,20210618
2373,00910202,대동고려삼,178600,20210825
2374,00614478,휴메딕스,200670,20210823
2375,00877174,엠브레인,169330,20210823
2376,00268011,일레덱스홀딩스,033550,20210809
2377,00476036,에프엔에스테크,083500,20210809
2378,00144243,유니슨,018000,20210809
2379,01440481,IBKS제13호스팩,351340,20210603
2380,00681249,씨유메디칼,115480,20211115
2381,00298377,아이씨디,040910,20211116
2382,00103130,플레이그램,009810,20211116
2383,00198697,일진디스플,020760,20211116
2384,00936787,애경케미칼,161000,20211116
2385,00869272,서전기전,189860,20211116
2386,00146560,일지테크,019540,20211116
2387,00126937,삼양홀딩스,000070,20210510
2388,00878517,에스케이씨에스,224020,20210806
2389,01030132,경남은행,192520,20210806
2390,01262032,롯데정보통신,286940,20210806
2391,00112332,미래에셋생명,085620,20211105
2392,00336817,에이치엘비제약,047920,20210517
2393,01201590,에브리봇,270660,20210728
2394,01117413,바이오다인,314930,20210728
2395,00201450,SK렌터카,068400,20210729
2396,00797364,KC코트렐,119650,20210729
2397,00141875,사조오양,006090,20210624
2398,01062867,디알텍,214680,20210830
2399,00123143,보령제약,003850,20210831
2400,00130763,서울반도체,046890,20210831
2401,00208444,피에스케이홀딩스,031980,20210831
2402,00219440,휴맥스홀딩스,028080,20210831
2403,00223762,지니뮤직,043610,20210831
2404,00259545,엠에스오토텍,123040,20210831
2405,00139083,아진산업,013310,20211103
2406,00235147,에이팸,073070,20210604
2407,01365384,이성씨엔아이,379390,20210604
2408,00246620,케이엘넷,039420,20211123
2409,00563545,테스나,131970,20210507
2410,00164636,HDC,012630,20210510
2411,00357935,HDC현대EP,089470,20210510
2412,01032486,두산밥캣,241560,20210806
2413,00624518,솔루에타,154040,20210806
2414,00113058,한화생명,088350,20210806
2415,00652159,코오롱머티리얼,144620,20211105
2416,01573974,엔에이치스팩20호,391060,20211105
2417,01441611,원티드랩,376980,20211105
2418,00155373,풍강,093380,20211110
2419,01060744,한솔제지,213500,20210506
2420,00152039,SG글로벌,001380,20210729
2421,00267979,한일화학,007770,20210430
2422,00406392,엔에스쇼핑,138250,20210430
2423,00359261,빛샘전자,072950,20210430
2424,00405719,아이크래프트,052460,20210430
2425,01003040,케이사인,192250,20210430
2426,00488402,서울바이오시스,092190,20210831
2427,00527011,엘비루셈,376190,20210831
2428,00616962,린드먼아시아,277070,20210831
2429,00991191,앱클론,174900,20210831
2430,01251595,압타바이오,293780,20210831
2431,01318933,지니틱스,303030,20210831
2432,01344831,딥노이드,315640,20210831
2433,01365825,피에스케이,319660,20210831
2434,01337220,키움제5호기업인수목적,311270,20210916
2435,01493535,하나금융17호스팩,363260,20210916
2436,00602172,와이엠티,251370,20210916
2437,00103015,고려제약,014570,20210610
2438,00552992,진매트릭스,109820,20210510
2439,00871833,에스티팜,237690,20210510
2440,00110884,엠젠플러스,032790,20210818
2441,00991298,씨이랩,189330,20210818
2442,00267881,보성파워텍,006910,20210818
2443,01415892,제이알글로벌리츠,348950,20210818
2444,00545716,롯데렌탈,089860,20210819
2445,00642897,브레인즈컴퍼니,099390,20210819
2446,00185046,SM C&C,048550,20211111
2447,00120021,LG,003550,20211111
2448,00861720,이즈미디어,181340,20211111
2449,00668965,지오엘리먼트,311320,20211111
2450,01429840,아이티아이즈,372800,20211111
2451,00977696,넥스쳐,194510,20211115
2452,00156354,지엠비코리아,013870,20210802
2453,00136004,신라에스지,025870,20210803
2454,00143651,웅진,016880,20210803
2455,01199550,현대에너지솔루션,322000,20210803
2456,00430089,삼보오토,070080,20210803
2457,00861100,아이케이세미콘,149010,20210803
2458,00812362,포티스,141020,20210803
2459,00450995,대모,317850,20210901
2460,01018802,엔솔바이오사이언스,140610,20210611
2461,00106368,금호석유화학,011780,20210616
2462,00173069,아진카인텍,011400,20210616
2463,00113544,대한화섬,003830,20210510
2464,00133663,세동,053060,20210510
2465,00111111,대양금속,009190,20210510
2466,00815767,선데이토즈,123420,20210510
2467,00458562,에이티세미콘,089530,20210819
2468,00122579,BYC,001460,20211116
2469,00151863,센트럴인사이트,012600,20211117
2470,00129350,삼화콘덴서공업,001820,20211117
2471,00158024,KBI메탈,024840,20211117
2472,00403766,피피아이,062970,20210430
2473,00469799,이엔플러스,074610,20210804
2474,00138446,아가방컴퍼니,013990,20210806
2475,00444329,위메이드,112040,20210507
2476,00339391,한화시스템,272210,20210902
2477,00122205,바른손,018700,20210902
2478,00821607,알톤스포츠,123750,20211104
2479,00494476,이녹스,088390,20211104
2480,00347442,모보,051810,20211108
2481,01046203,스튜디오산타클로스,204630,20211108
2482,00195229,휠라홀딩스,081660,20211108
2483,00369569,휘닉스소재,050090,20210520
2484,00157104,대동전자,008110,20210520
2485,00133511,SG세계물산,004060,20210906
2486,00127909,삼일,032280,20210906
2487,00633835,한진중공업,097230,20210906
2488,00127954,CJ프레시웨이,051500,20210906
2489,00767460,PI첨단소재,178920,20210906
2490,00128546,삼천당제약,000250,20210906
2491,00135467,승일,049830,20210906
2492,00186717,태양,053620,20210906
2493,00249982,솔본,035610,20210906
2494,00353610,이니텍,053350,20210906
2495,00361381,제이브이엠,054950,20210906
2496,00455112,GV,045890,20210906
2497,00482426,인화정공,101930,20210906
2498,00497631,티플랙스,081150,20210906
2499,00522007,크리스에프앤씨,110790,20210906
2500,00583424,아모레퍼시픽,090430,20210510
2501,00161125,한온시스템,018880,20210510
2502,00372226,티에스이,131290,20210510
2503,00793155,핸디소프트,220180,20210510
2504,00347062,현대바이오랜드,052260,20210510
2505,00188089,한섬,020000,20210510
2506,00487546,웰크론한텍,076080,20210906
2507,00128980,삼호개발,010960,20211118
2508,00144252,유니온,000910,20211125
2509,00957568,에스엘바이오닉스,214310,20210430
2510,01437186,ESR켄달스퀘어리츠,365550,20210817
2511,00132202,선진뷰티사이언스,086710,20210902
2512,00133876,세보엠이씨,011560,20210902
2513,00137058,신일제약,012790,20210902
2514,00155948,코웰패션,033290,20210902
2515,00201733,TJ미디어,032540,20210902
2516,00250614,삼영엠텍,054540,20210902
2517,00317210,성호전자,043260,20210902
2518,00347877,세영디앤씨,052190,20210902
2519,00350482,성우테크론,045300,20210902
2520,00390408,에프앤리퍼블릭,064090,20210902
2521,00405506,삼영에스앤씨,361670,20210902
2522,00405959,스타플렉스,115570,20210902
2523,00409371,인베니아,079950,20210902
2524,00410739,피에이치씨,057880,20210902
2525,00445054,하나마이크론,067310,20210902
2526,00468374,원익QnC,074600,20210902
2527,00471068,덕산하이메탈,077360,20210902
2528,00488989,한양디지텍,078350,20210902
2529,00232089,바이온,032980,20211110
2530,01141599,차백신연구소,261780,20211110
2531,00133335,성창기업지주,000180,20211123
2532,00579980,아이티엠반도체,084850,20210906
2533,00606886,엔지켐생명과학,183490,20210906
2534,00624749,에스피시스템스,317830,20210906
2535,00667425,에이팩트,200470,20210906
2536,00763473,코스메카코리아,241710,20210906
2537,00959229,세종메디칼,258830,20210906
2538,01049422,썸에이지,208640,20210906
2539,01073678,얼라인드,238120,20210906
2540,01113754,오션브릿지,241790,20210906
2541,01165739,잉글우드랩,950140,20210906
2542,01384477,엠에프엠코리아,323230,20210906
2543,00124027,부산산업,011390,20210510
2544,01153293,제이엘케이,322510,20210510
2545,00159209,한전기술,052690,20210510
2546,01526949,하이제6호스팩,377400,20210510
2547,00121507,무림SP,001810,20210510
2548,00128607,삼천리자전거,024950,20210510
2549,00117601,유안타증권,003470,20210510
2550,00364403,쏠리드,050890,20210510
2551,00403632,현대퓨처넷,126560,20210510
2552,00153621,참엔지니어링,009310,20210510
2553,00334624,팍스넷,038160,20211126
2554,00266943,넥슨지티,041140,20211129
2555,00126414,삼성제약,001360,20211129
2556,00389387,라임,065160,20211129
2557,00580056,스맥,099440,20211129
2558,00143527,경동인베스트,012320,20211129
2559,00176516,금화피에스시,036190,20211129
2560,00109037,대성창투,027830,20211129
2561,00266934,파루,043200,20211129
2562,00666204,제너셈,217190,20211129
2563,00939942,포시에스,189690,20210819
2564,00204642,티비씨,033830,20210525
2565,00491938,GH신소재,130500,20210902
2566,00545929,제넥신,095700,20210902
2567,00585608,다나와,119860,20210902
2568,00602136,디와이피엔에프,104460,20210902
2569,00618410,상상인인더스트리,101000,20210902
2570,01070149,올리패스,244460,20210902
2571,01187494,덴티스,261200,20210902
2572,01405390,핌스,347770,20210902
2573,00244419,디에스티,033430,20210902
2574,01110076,에이트원,230980,20211124
2575,00820389,뉴지랩파마,214870,20211124
2576,00303396,한국컴퓨터,054040,20211125
2577,00105606,금호에이치티,214330,20211125
2578,00107598,남양유업,003920,20210525
2579,00267854,메디앙스,014100,20210906
2580,00165583,E1,017940,20210510
2581,00525642,코오롱생명과학,102940,20210510
2582,00728638,한세실업,105630,20210510
2583,00161976,한세예스24홀딩스,016450,20210510
2584,00811372,노바렉스,194700,20210510
2585,00164478,현대건설,000720,20210512
2586,00156859,KTB투자증권,030210,20210908
2587,00205003,좋은사람들,033340,20210909
2588,00557508,GKL,114090,20210909
2589,00976615,틸론,217880,20210909
2590,00568188,마이크로컨텍솔,098120,20211129
2591,00370255,바른전자,064520,20211129
2592,00983040,한진칼,180640,20211129
2593,00127255,삼영화학공업,003720,20210506
2594,00809517,아이엠텍,226350,20211125
2595,00273110,에스티큐브,052020,20211125
2596,00151128,모토닉,009680,20211125
2597,01207761,에이치앤비디자인,227100,20211118
2598,01480780,NH올원리츠,400760,20211118
2599,01326792,비투엔,307870,20211118
2600,00808068,협진,138360,20211118
2601,00215976,UCI,038340,20211123
2602,01089378,디와이디대양,219550,20211123
2603,01297898,마인즈랩,377480,20211123
2604,00866062,엘티씨,170920,20211126
2605,00614593,넥스트아이,137940,20211126
2606,01567520,대신밸런스제10호스팩,387310,20211019
2607,00770312,마니커에프앤지,195500,20211115
2608,01063556,질경이,233990,20211115
2609,01110474,에스씨엠생명과학,298060,20211115
2610,00602279,그린플러스,186230,20211115
2611,01061327,클래시스,214150,20210903
2612,01096341,넷게임즈,225570,20210507
2613,00397289,오텍,067170,20210507
2614,00526951,이엠코리아,095190,20211115
2615,00145668,이화공영,001840,20211115
2616,00142661,우성,006980,20211115
2617,00422284,메가스터디,072870,20210517
2618,00577380,신진에스엠,138070,20210907
2619,00632845,노랑풍선,104620,20210511
2620,00692254,아이패밀리에스씨,114840,20211028
2621,00992871,종근당,185750,20210525
2622,00124540,대우건설,047040,20210608
2623,00230425,나노엔텍,039860,20211126
2624,00397252,조이시티,067000,20210531
2625,00480455,STX엔진,077970,20210511
2626,01234507,매일유업,267980,20211122
2627,00544577,에이피티씨,089970,20210511
2628,01310773,엔시스,333620,20210531
2629,00363510,얍엑스,060230,20210910
2630,00364306,성우전자,081580,20210910
2631,00665676,아시아경제,127710,20210910
2632,00112907,코원에너지서비스,026870,20210511
2633,00253985,국보디자인,066620,20210511
2634,00112970,대한방직,001070,20210514
2635,00101549,경동제약,011040,20210701
2636,00166272,화승코퍼레이션,013520,20210701
2637,00172185,남성,004270,20210701
2638,01032404,콜마비앤에이치,200130,20210701
2639,00181712,SK,034730,20210701
2640,00886792,루켄테크놀러지스,162120,20210701
2641,00587457,갤럭시아머니트리,094480,20210910
2642,00406329,루멘스,038060,20210511
2643,00550082,빅텐츠,210120,20210511
2644,00160588,한화,000880,20210511
2645,00169048,넥스트사이언스,003580,20210512
2646,00306162,상상인,038540,20210512
2647,00102760,두산건설,011160,20210512
2648,01128622,줌인터넷,239340,20210512
2649,00481454,금호타이어,073240,20210512
2650,00126487,F&F 홀딩스,007700,20210521
2651,00261285,한국가스공사,036460,20211108
2652,01068348,러셀,217500,20211108
2653,00141246,SGC이테크건설,016250,20211108
2654,00173740,신한,005450,20211110
2655,01368637,유일에너테크,340930,20210714
2656,00160418,한국프랜지공업,010100,20210714
2657,01430475,코람코에너지리츠,357120,20210714
2658,01276901,엔피,291230,20210929
2659,01412822,솔루스첨단소재,336370,20211007
2660,00220622,서호전기,065710,20211007
2661,00244561,인터파크,035080,20211007
2662,00398701,엘앤에프,066970,20211007
2663,00402110,시큐브,131090,20211007
2664,01182550,EDGC,245620,20211007
2665,01259056,베스파,299910,20211007
2666,01568875,하나금융19호스팩,388220,20211007
2667,01459212,원준,382840,20211007
2668,00540863,GST,083450,20210521
2669,01528530,삼성스팩4호,377630,20210521
2670,00155212,포스코 ICT,022100,20210503
2671,01012987,아모센스,357580,20210714
2672,00396925,엠로,058970,20210813
2673,00180865,엔에스엔,031860,20211015
2674,01113499,시큐센,232830,20211015
2675,00572905,ISC,095340,20211015
2676,00919966,신라젠,215600,20211015
2677,01095704,케이엠제약,225430,20211015
2678,01573284,엔에이치스팩21호,391710,20211015
2679,01133217,카카오뱅크,323410,20210809
2680,00201788,제낙스,065620,20210809
2681,01012066,HK이노엔,195940,20210809
2682,01227039,브릿지바이오,288330,20210809
2683,00299358,에이치디,102210,20210820
2684,00985686,큐브엔터,182360,20210823
